address,aa,bb,cc,label
山西省长治市壶关县龙泉镇府前街66号,14,04,27,完整
长治市壶关县龙泉镇府前街66号,14,04,27,省略省
壶关县龙泉镇府前街66号,14,04,27,省略省市
山西壶关龙泉镇府前街66号,14,04,27,省略市+简称
龙泉镇壶关县长治市山西省府前街66号,14,04,27,顺序混乱
龙泉镇壶关县长治市山西省府前街66号龙泉镇壶关县长治市山西省,14,04,27,同音+顺序混乱
长治市壶关县,14,04,27,截断
山西省长治市长子县丹朱镇东大街72号,14,04,28,完整
长治市长子县丹朱镇东大街72号,14,04,28,省略省
长子县丹朱镇东大街72号,14,04,28,省略省市
山西长子丹朱镇东大街72号,14,04,28,省略市+简称
丹朱镇长子县长治市山西省东大街72号,14,04,28,顺序混乱
丹朱镇长子县长治市山西省东大街72号丹朱镇长子县长治市山西省,14,04,28,同音+顺序混乱
长治市长子县,14,04,28,截断
山西省长治市武乡县丰州镇迎宾街53号,14,04,29,完整
长治市武乡县丰州镇迎宾街53号,14,04,29,省略省
武乡县丰州镇迎宾街53号,14,04,29,省略省市
山西武乡丰州镇迎宾街53号,14,04,29,省略市+简称
丰州镇武乡县长治市山西省迎宾街53号,14,04,29,顺序混乱
丰州镇武乡县长治市山西省迎宾街53号丰州镇武乡县长治市山西省,14,04,29,同音+顺序混乱
长治市武乡县,14,04,29,截断
山西省长治市沁县定昌镇胜利路41号,14,04,30,完整
长治市沁县定昌镇胜利路41号,14,04,30,省略省
沁县定昌镇胜利路41号,14,04,30,省略省市
山西沁县定昌镇胜利路41号,14,04,30,省略市+简称
定昌镇沁县长治市山西省胜利路41号,14,04,30,顺序混乱
定昌镇沁县长治市山西省胜利路41号定昌镇沁县长治市山西省,14,04,30,同音+顺序混乱
长治市沁县,14,04,30,截断
山西省长治市沁源县沁河镇人民路44号,14,04,31,完整
长治市沁源县沁河镇人民路44号,14,04,31,省略省
沁源县沁河镇人民路44号,14,04,31,省略省市
山西沁源沁河镇人民路44号,14,04,31,省略市+简称
沁河镇沁源县长治市山西省人民路44号,14,04,31,顺序混乱
沁河镇沁源县长治市山西省人民路44号沁河镇沁源县长治市山西省,14,04,31,同音+顺序混乱
长治市沁源县,14,04,31,截断
山西省晋城市城区东街街道新市东街288号,14,05,02,完整
晋城市城区东街街道新市东街288号,14,05,02,省略省
城区东街街道新市东街288号,14,05,02,省略省市
晋城市城区,14,05,02,截断
山西省晋城市沁水县龙港镇新建西街166号,14,05,21,完整
晋城市沁水县龙港镇新建西街166号,14,05,21,省略省
沁水县龙港镇新建西街166号,14,05,21,省略省市
晋城市沁水县,14,05,21,截断
山西省晋城市阳城县凤城镇新阳东街133号,14,05,22,完整
晋城市阳城县凤城镇新阳东街133号,14,05,22,省略省
阳城县凤城镇新阳东街133号,14,05,22,省略省市
晋城市阳城县,14,05,22,截断
山西省晋城市陵川县崇文镇古陵南路97号,14,05,24,完整
晋城市陵川县崇文镇古陵南路97号,14,05,24,省略省
陵川县崇文镇古陵南路97号,14,05,24,省略省市
晋城市陵川县,14,05,24,截断
山西省晋城市泽州县金村镇中原街188号,14,05,25,完整
晋城市泽州县金村镇中原街188号,14,05,25,省略省
泽州县金村镇中原街188号,14,05,25,省略省市
晋城市泽州县,14,05,25,截断
山西省晋城市高平市北城街道友谊西街212号,14,05,81,完整
晋城市高平市北城街道友谊西街212号,14,05,81,省略省
高平市北城街道友谊西街212号,14,05,81,省略省市
晋城市高平市,14,05,81,截断
山西省临汾市尧都区解放东路街道平阳北街199号,14,10,02,完整
临汾市尧都区解放东路街道平阳北街199号,14,10,02,省略省
尧都区解放东路街道平阳北街199号,14,10,02,省略省市
山西尧都解放东路街道平阳北街199号,14,10,02,省略市+简称
解放东路街道尧都区临汾市山西省平阳北街199号,14,10,02,顺序混乱
解放东路街道尧都区临汾市山西省平阳北街199号解放东路街道尧都区临汾市山西省,14,10,02,同音+顺序混乱
临汾市尧都区,14,10,02,截断
山西省临汾市曲沃县乐昌镇府东街156号,14,10,21,完整
临汾市曲沃县乐昌镇府东街156号,14,10,21,省略省
曲沃县乐昌镇府东街156号,14,10,21,省略省市
临汾市曲沃县,14,10,21,截断
山西省临汾市翼城县唐兴镇红旗街143号,14,10,22,完整
临汾市翼城县唐兴镇红旗街143号,14,10,22,省略省
翼城县唐兴镇红旗街143号,14,10,22,省略省市
临汾市翼城县,14,10,22,截断
山西省临汾市襄汾县新城镇北大街178号,14,10,23,完整
临汾市襄汾县新城镇北大街178号,14,10,23,省略省
襄汾县新城镇北大街178号,14,10,23,省略省市
临汾市襄汾县,14,10,23,截断
山西省临汾市洪洞县大槐树镇飞虹东街122号,14,10,24,完整
临汾市洪洞县大槐树镇飞虹东街122号,14,10,24,省略省
洪洞县大槐树镇飞虹东街122号,14,10,24,省略省市
临汾市洪洞县,14,10,24,截断
山西省临汾市古县岳阳镇岳湾街101号,14,10,25,完整
临汾市古县岳阳镇岳湾街101号,14,10,25,省略省
古县岳阳镇岳湾街101号,14,10,25,省略省市
临汾市古县,14,10,25,截断
山西省临汾市安泽县府城镇泽民南路88号,14,10,26,完整
临汾市安泽县府城镇泽民南路88号,14,10,26,省略省
安泽县府城镇泽民南路88号,14,10,26,省略省市
临汾市安泽县,14,10,26,截断
山西省临汾市浮山县天坛镇神山东路77号,14,10,27,完整
临汾市浮山县天坛镇神山东路77号,14,10,27,省略省
浮山县天坛镇神山东路77号,14,10,27,省略省市
临汾市浮山县,14,10,27,截断
山西省临汾市吉县吉昌镇新华西街66号,14,10,28,完整
临汾市吉县吉昌镇新华西街66号,14,10,28,省略省
吉县吉昌镇新华西街66号,14,10,28,省略省市
临汾市吉县,14,10,28,截断
山西省临汾市乡宁县昌宁镇迎旭东街59号,14,10,29,完整
临汾市乡宁县昌宁镇迎旭东街59号,14,10,29,省略省
乡宁县昌宁镇迎旭东街59号,14,10,29,省略省市
临汾市乡宁县,14,10,29,截断
山西省临汾市大宁县昕水镇西街49号,14,10,30,完整
临汾市大宁县昕水镇西街49号,14,10,30,省略省
大宁县昕水镇西街49号,14,10,30,省略省市
临汾市大宁县,14,10,30,截断
山西省临汾市隰县龙泉镇古城街44号,14,10,31,完整
临汾市隰县龙泉镇古城街44号,14,10,31,省略省
隰县龙泉镇古城街44号,14,10,31,省略省市
临汾市隰县,14,10,31,截断
山西省临汾市永和县芝河镇正大路39号,14,10,32,完整
临汾市永和县芝河镇正大路39号,14,10,32,省略省
永和县芝河镇正大路39号,14,10,32,省略省市
临汾市永和县,14,10,32,截断
山西省临汾市蒲县蒲城镇府前街36号,14,10,33,完整
临汾市蒲县蒲城镇府前街36号,14,10,33,省略省
蒲县蒲城镇府前街36号,14,10,33,省略省市
临汾市蒲县,14,10,33,截断
山西省临汾市汾西县永安镇东大街33号,14,10,34,完整
临汾市汾西县永安镇东大街33号,14,10,34,省略省
汾西县永安镇东大街33号,14,10,34,省略省市
临汾市汾西县,14,10,34,截断
山西省临汾市侯马市路东街道新田路255号,14,10,81,完整
临汾市侯马市路东街道新田路255号,14,10,81,省略省
侯马市路东街道新田路255号,14,10,81,省略省市
临汾市侯马市,14,10,81,截断
山西省临汾市霍州市鼓楼街道北大街233号,14,10,82,完整
临汾市霍州市鼓楼街道北大街233号,14,10,82,省略省
霍州市鼓楼街道北大街233号,14,10,82,省略省市
临汾市霍州市,14,10,82,截断
山西省运城市盐湖区东城街道红旗东街378号,14,08,02,完整
运城市盐湖区东城街道红旗东街378号,14,08,02,省略省
盐湖区东城街道红旗东街378号,14,08,02,省略省市
山西盐湖东城街道红旗东街378号,14,08,02,省略市+简称
东城街道盐湖区运城市山西省红旗东街378号,14,08,02,顺序混乱
东城街道盐湖区运城市山西省红旗东街378号东城街道盐湖区运城市山西省,14,08,02,同音+顺序混乱
运城市盐湖区,14,08,02,截断
山西省运城市临猗县猗氏镇双塔北路166号,14,08,21,完整
运城市临猗县猗氏镇双塔北路166号,14,08,21,省略省
临猗县猗氏镇双塔北路166号,14,08,21,省略省市
运城市临猗县,14,08,21,截断
山西省运城市万荣县解店镇后土大道122号,14,08,22,完整
运城市万荣县解店镇后土大道122号,14,08,22,省略省
万荣县解店镇后土大道122号,14,08,22,省略省市
运城市万荣县,14,08,22,截断
山西省运城市闻喜县桐城镇太风东街155号,14,08,23,完整
运城市闻喜县桐城镇太风东街155号,14,08,23,省略省
闻喜县桐城镇太风东街155号,14,08,23,省略省市
运城市闻喜县,14,08,23,截断
山西省运城市稷山县稷峰镇稷峰街133号,14,08,24,完整
运城市稷山县稷峰镇稷峰街133号,14,08,24,省略省
稷山县稷峰镇稷峰街133号,14,08,24,省略省市
运城市稷山县,14,08,24,截断
山西省运城市新绛县龙兴镇正平街144号,14,08,25,完整
运城市新绛县龙兴镇正平街144号,14,08,25,省略省
新绛县龙兴镇正平街144号,14,08,25,省略省市
运城市新绛县,14,08,25,截断
山西省运城市绛县古绛镇振兴街99号,14,08,26,完整
运城市绛县古绛镇振兴街99号,14,08,26,省略省
绛县古绛镇振兴街99号,14,08,26,省略省市
运城市绛县,14,08,26,截断
山西省运城市垣曲县新城镇历山西路118号,14,08,27,完整
运城市垣曲县新城镇历山西路118号,14,08,27,省略省
垣曲县新城镇历山西路118号,14,08,27,省略省市
运城市垣曲县,14,08,27,截断
山西省运城市夏县瑶峰镇新建南路77号,14,08,28,完整
运城市夏县瑶峰镇新建南路77号,14,08,28,省略省
夏县瑶峰镇新建南路77号,14,08,28,省略省市
运城市夏县,14,08,28,截断
山西省运城市平陆县圣人涧镇太阳路88号,14,08,29,完整
运城市平陆县圣人涧镇太阳路88号,14,08,29,省略省
平陆县圣人涧镇太阳路88号,14,08,29,省略省市
运城市平陆县,14,08,29,截断
山西省运城市芮城县古魏镇永乐北路56号,14,08,30,完整
运城市芮城县古魏镇永乐北路56号,14,08,30,省略省
芮城县古魏镇永乐北路56号,14,08,30,省略省市
运城市芮城县,14,08,30,截断
山西省运城市永济市城西街道河东大道266号,14,08,81,完整
运城市永济市城西街道河东大道266号,14,08,81,省略省
永济市城西街道河东大道266号,14,08,81,省略省市
运城市永济市,14,08,81,截断
山西省运城市河津市城区街道振兴东路244号,14,08,82,完整
运城市河津市城区街道振兴东路244号,14,08,82,省略省
河津市城区街道振兴东路244号,14,08,82,省略省市
运城市河津市,14,08,82,截断
黑龙江省哈尔滨市道里区兆麟街道森林街18号,23,01,02,完整
哈尔滨市道里区新阳路街道经纬社区,23,01,02,省略省
道里区尚志街道防洪纪念塔附近,23,01,02,省略省市
黑龙江道里群力街道,23,01,02,省略市+简称
黑龙江省哈尔浜市道里区兆麟街道,23,01,02,编辑距离错误
兆麟街道道里区哈尔滨市黑龙江省,23,01,02,顺序混乱
黑龙江省哈尔滨市南岗区花园街道东大直街100号,23,01,03,完整
哈尔滨市南岗区荣市街道秋林社区,23,01,03,省略省
南岗区哈西街道西城丽景,23,01,03,省略省市
黑龙江南岗奋斗路街道,23,01,03,省略市+简称
黑龙江省哈市南岗区花圆街道,23,01,03,同音错误
花园街道南岗区哈尔滨市黑龙江省,23,01,03,顺序混乱
黑龙江省哈尔滨市道外区靖宇街道南勋街12号,23,01,04,完整
哈尔滨市道外区太古街道崇俭社区,23,01,04,省略省
道外区南直路街道宏图小区,23,01,04,省略省市
黑龙江道外大有坊街道,23,01,04,省略市+简称
黑龙江省道外区靖宇街道南熏街,23,01,04,编辑距离错误
靖宇街道道外区哈尔滨市黑龙江省,23,01,04,顺序混乱
黑龙江省哈尔滨市平房区友协街道新疆大街5号,23,01,08,完整
哈尔滨市平房区新伟街道万米社区,23,01,08,省略省
平房区建安街道渤海路,23,01,08,省略省市
黑龙江平房保国街道,23,01,08,省略市+简称
黑龙江省平房区友协街道新僵大街,23,01,08,编辑距离错误
友协街道平房区哈尔滨市黑龙江省,23,01,08,顺序混乱
黑龙江省哈尔滨市松北区松北街道世茂大道99号,23,01,09,完整
哈尔滨市松北区太阳岛街道丁香社区,23,01,09,省略省
松北区松浦街道中源大道,23,01,09,省略省市
黑龙江松北对青山镇,23,01,09,省略市+简称
黑龙江省松北区松北街道世贸大道,23,01,09,同音错误
松北街道松北区哈尔滨市黑龙江省,23,01,09,顺序混乱
黑龙江省哈尔滨市香坊区红旗大街街道珠江路8号,23,01,10,完整
哈尔滨市香坊区六顺街道中山社区,23,01,10,省略省
香坊区通天街道公滨路,23,01,10,省略省市
黑龙江香坊和平路街道,23,01,10,省略市+简称
黑龙江省香坊区红旗大待街道,23,01,10,编辑距离错误
红旗大街街道香坊区哈尔滨市黑龙江省,23,01,10,顺序混乱
黑龙江省哈尔滨市呼兰区利民街道南京路20号,23,01,11,完整
哈尔滨市呼兰区萧乡街道建设社区,23,01,11,省略省
呼兰区康金街道兰河新城,23,01,11,省略省市
黑龙江呼兰双井街道,23,01,11,省略市+简称
黑龙江省呼兰区利民街道南径路,23,01,11,同音错误
利民街道呼兰区哈尔滨市黑龙江省,23,01,11,顺序混乱
黑龙江省哈尔滨市阿城区金城街道上京大道30号,23,01,12,完整
哈尔滨市阿城区通城街道庆云社区,23,01,12,省略省
阿城区玉泉街道金都花园,23,01,12,省略省市
黑龙江阿城小岭街道,23,01,12,省略市+简称
黑龙江省阿成区金城街道,23,01,12,同音错误
金城街道阿城区哈尔滨市黑龙江省,23,01,12,顺序混乱
黑龙江省哈尔滨市双城区永治街道团结大街40号,23,01,13,完整
哈尔滨市双城区承旭街道文昌社区,23,01,13,省略省
双城区周家街道希望家园,23,01,13,省略省市
黑龙江双城兰棱街道,23,01,13,省略市+简称
黑龙江省双城市永治街道,23,01,13,同音错误
永治街道双城区哈尔滨市黑龙江省,23,01,13,顺序混乱
黑龙江省哈尔滨市依兰县依兰镇通江路50号,23,01,23,完整
哈尔滨市依兰县达连河镇矿务局社区,23,01,23,省略省
